time,Population,hotspot
September 2004,5707066.911261527,USHighPlain
October 2004,5709840.423223634,USHighPlain
November 2004,5712706.385584478,USHighPlain
December 2004,5715479.897546586,USHighPlain
January 2005,5718345.85990743,USHighPlain
February 2005,5721274.348804412,USHighPlain
March 2005,5723919.435550075,USHighPlain
April 2005,5726847.924447058,USHighPlain
May 2005,5729681.945960267,USHighPlain
June 2005,5732610.43485725,USHighPlain
July 2005,5735444.45637046,USHighPlain
August 2005,5738372.945267443,USHighPlain
September 2005,5741301.434164425,USHighPlain
October 2005,5744135.455677635,USHighPlain
November 2005,5747063.944574618,USHighPlain
December 2005,5749897.966087827,USHighPlain
January 2006,5752826.45498481,USHighPlain
February 2006,5755798.146933463,USHighPlain
March 2006,5758482.255790312,USHighPlain
April 2006,5761453.947738965,USHighPlain
May 2006,5764329.778657017,USHighPlain
June 2006,5767301.4706056705,USHighPlain
July 2006,5770177.301523723,USHighPlain
August 2006,5773148.993472376,USHighPlain
September 2006,5776120.685421029,USHighPlain
October 2006,5778996.516339081,USHighPlain
November 2006,5781968.208287735,USHighPlain
December 2006,5784844.039205787,USHighPlain
January 2007,5787815.73115444,USHighPlain
February 2007,5790863.021721447,USHighPlain
March 2007,5793615.413201324,USHighPlain
April 2007,5796662.703768331,USHighPlain
May 2007,5799611.694639627,USHighPlain
June 2007,5802658.985206634,USHighPlain
July 2007,5805607.97607793,USHighPlain
August 2007,5808655.266644937,USHighPlain
September 2007,5811702.557211944,USHighPlain
October 2007,5814651.54808324,USHighPlain
November 2007,5817698.838650247,USHighPlain
December 2007,5820647.829521543,USHighPlain
January 2008,5823695.12008855,USHighPlain
February 2008,5826785.904104102,USHighPlain
March 2008,5829677.282699296,USHighPlain
April 2008,5832768.066714848,USHighPlain
May 2008,5835759.148020221,USHighPlain
June 2008,5838849.932035773,USHighPlain
July 2008,5841841.0133411465,USHighPlain
August 2008,5844931.797356698,USHighPlain
September 2008,5848022.58137225,USHighPlain
October 2008,5851013.662677623,USHighPlain
November 2008,5854104.4466931755,USHighPlain
December 2008,5857095.527998548,USHighPlain
January 2009,5860186.3120141,USHighPlain
February 2009,5863344.630472319,USHighPlain
March 2009,5866197.305208774,USHighPlain
April 2009,5869355.623666993,USHighPlain
May 2009,5872412.060884624,USHighPlain
June 2009,5875570.379342843,USHighPlain
July 2009,5878626.816560473,USHighPlain
August 2009,5881785.135018692,USHighPlain
September 2009,5884943.453476911,USHighPlain
October 2009,5887999.890694542,USHighPlain
November 2009,5891158.209152761,USHighPlain
December 2009,5894214.646370391,USHighPlain
January 2010,5897372.96482861,USHighPlain
February 2010,5900591.780244823,USHighPlain
March 2010,5903499.097394951,USHighPlain
April 2010,5906717.912811163,USHighPlain
May 2010,5909832.895472014,USHighPlain
June 2010,5913051.7108882265,USHighPlain
July 2010,5916166.693549077,USHighPlain
August 2010,5919385.50896529,USHighPlain
September 2010,5922604.324381502,USHighPlain
October 2010,5925719.307042354,USHighPlain
November 2010,5928938.122458566,USHighPlain
December 2010,5932053.105119417,USHighPlain
January 2011,5935271.92053563,USHighPlain
February 2011,5938544.161893578,USHighPlain
March 2011,5941499.734733015,USHighPlain
April 2011,5944771.976090963,USHighPlain
May 2011,5947938.661276074,USHighPlain
June 2011,5951210.902634023,USHighPlain
July 2011,5954377.587819134,USHighPlain
August 2011,5957649.8291770825,USHighPlain
September 2011,5960922.07053503,USHighPlain
October 2011,5964088.755720142,USHighPlain
November 2011,5967360.99707809,USHighPlain
December 2011,5970527.682263201,USHighPlain
January 2012,5973799.92362115,USHighPlain
February 2012,5977135.005418909,USHighPlain
March 2012,5980254.920649071,USHighPlain
April 2012,5983590.00244683,USHighPlain
May 2012,5986817.5009607915,USHighPlain
June 2012,5990152.5827585505,USHighPlain
July 2012,5993380.081272512,USHighPlain
August 2012,5996715.163070271,USHighPlain
September 2012,6000050.24486803,USHighPlain
October 2012,6003277.743381991,USHighPlain
November 2012,6006612.82517975,USHighPlain
December 2012,6009840.323693711,USHighPlain
January 2013,6013175.40549147,USHighPlain
February 2013,6016570.548987672,USHighPlain
March 2013,6019637.130210047,USHighPlain
April 2013,6023032.273706248,USHighPlain
May 2013,6026317.896444507,USHighPlain
June 2013,6029713.039940708,USHighPlain
July 2013,6032998.662678967,USHighPlain
August 2013,6036393.806175168,USHighPlain
September 2013,6039788.949671369,USHighPlain
October 2013,6043074.572409628,USHighPlain
November 2013,6046469.715905829,USHighPlain
December 2013,6049755.338644088,USHighPlain
January 2014,6053150.48214029,USHighPlain
February 2014,6056610.957773801,USHighPlain
March 2014,6059736.548668586,USHighPlain
April 2014,6063197.024302097,USHighPlain
May 2014,6066545.871689366,USHighPlain
June 2014,6070006.3473228775,USHighPlain
July 2014,6073355.194710147,USHighPlain
August 2014,6076815.670343658,USHighPlain
September 2014,6080276.145977169,USHighPlain
October 2014,6083624.993364438,USHighPlain
November 2014,6087085.46899795,USHighPlain
December 2014,6090434.316385219,USHighPlain
January 2015,6093894.79201873,USHighPlain
February 2015,6097422.60980464,USHighPlain
March 2015,6100609.025869332,USHighPlain
April 2015,6104136.843655242,USHighPlain
May 2015,6107550.860867412,USHighPlain
June 2015,6111078.678653321,USHighPlain
July 2015,6114492.695865491,USHighPlain
August 2015,6118020.513651401,USHighPlain
September 2015,6121548.33143731,USHighPlain
October 2015,6124962.348649481,USHighPlain
November 2015,6128490.166435391,USHighPlain
December 2015,6131904.183647561,USHighPlain
January 2016,6135432.00143347,USHighPlain
February 2016,6139009.846048788,USHighPlain
March 2016,6142356.861979247,USHighPlain
April 2016,6145934.706594565,USHighPlain
May 2016,6149397.136867454,USHighPlain
June 2016,6152974.981482772,USHighPlain
July 2016,6156437.411755661,USHighPlain
August 2016,6160015.256370978,USHighPlain
September 2016,6163593.100986296,USHighPlain
October 2016,6167055.531259185,USHighPlain
November 2016,6170633.3758745035,USHighPlain
December 2016,6174095.806147392,USHighPlain
January 2017,6177673.65076271,USHighPlain
February 2017,6181325.083233707,USHighPlain
March 2017,6184623.151272026,USHighPlain
April 2017,6188274.583743023,USHighPlain
May 2017,6191808.228069793,USHighPlain
June 2017,6195459.66054079,USHighPlain
July 2017,6198993.304867561,USHighPlain
August 2017,6202644.737338558,USHighPlain
September 2017,6206296.169809555,USHighPlain
October 2017,6209829.814136325,USHighPlain
November 2017,6213481.246607322,USHighPlain
December 2017,6217014.890934093,USHighPlain
January 2018,6220666.32340509,USHighPlain
February 2018,6224384.127837307,USHighPlain
March 2018,6227742.144743824,USHighPlain
April 2018,6231459.949176041,USHighPlain
May 2018,6235057.824433025,USHighPlain
June 2018,6238775.628865242,USHighPlain
July 2018,6242373.504122226,USHighPlain
August 2018,6246091.308554443,USHighPlain
September 2018,6249809.112986659,USHighPlain
October 2018,6253406.988243643,USHighPlain
November 2018,6257124.792675859,USHighPlain
December 2018,6260722.667932843,USHighPlain
January 2019,6264440.47236506,USHighPlain
January 2000,49581359.310918,Vietnam
February 2000,49632822.472929254,Vietnam
March 2000,49680965.43093977,Vietnam
April 2000,49732428.59295102,Vietnam
May 2000,49782231.6529619,Vietnam
June 2000,49833694.81497315,Vietnam
July 2000,49883497.87498404,Vietnam
August 2000,49934961.036995284,Vietnam
September 2000,49986424.199006535,Vietnam
October 2000,50036227.259017415,Vietnam
November 2000,50087690.421028666,Vietnam
December 2000,50137493.48103955,Vietnam
January 2001,50188956.6430508,Vietnam
February 2001,50244818.395794876,Vietnam
March 2001,50295274.17246694,Vietnam
April 2001,50351135.92521102,Vietnam
May 2001,50405195.685931094,Vietnam
June 2001,50461057.43867517,Vietnam
July 2001,50515117.19939525,Vietnam
August 2001,50570978.952139325,Vietnam
September 2001,50626840.7048834,Vietnam
October 2001,50680900.46560347,Vietnam
November 2001,50736762.21834755,Vietnam
December 2001,50790821.97906762,Vietnam
January 2002,50846683.7318117,Vietnam
February 2002,50901185.80648378,Vietnam
March 2002,50950413.48683275,Vietnam
April 2002,51004915.56150483,Vietnam
May 2002,51057659.50473588,Vietnam
June 2002,51112161.57940795,Vietnam
July 2002,51164905.522639,Vietnam
August 2002,51219407.59731108,Vietnam
September 2002,51273909.67198315,Vietnam
October 2002,51326653.6152142,Vietnam
November 2002,51381155.68988628,Vietnam
December 2002,51433899.63311732,Vietnam
January 2003,51488401.7077894,Vietnam
February 2003,51546684.90387836,Vietnam
March 2003,51599327.79066838,Vietnam
April 2003,51657610.986757345,Vietnam
May 2003,51714014.079746656,Vietnam
June 2003,51772297.27583562,Vietnam
July 2003,51828700.36882494,Vietnam
August 2003,51886983.56491389,Vietnam
September 2003,51945266.76100285,Vietnam
October 2003,52001669.853992164,Vietnam
November 2003,52059953.05008113,Vietnam
December 2003,52116356.14307044,Vietnam
January 2004,52174639.3391594,Vietnam
February 2004,52231167.33321181,Vietnam
March 2004,52284048.359906,Vietnam
April 2004,52340576.35395842,Vietnam
May 2004,52395280.86433172,Vietnam
June 2004,52451808.85838414,Vietnam
July 2004,52506513.36875744,Vietnam
August 2004,52563041.36280985,Vietnam
September 2004,52619569.35686227,Vietnam
October 2004,52674273.86723557,Vietnam
November 2004,52730801.86128798,Vietnam
December 2004,52785506.37166129,Vietnam
January 2005,52842034.3657137,Vietnam
February 2005,52903608.645019904,Vietnam
March 2005,52959224.123102926,Vietnam
April 2005,53020798.40240914,Vietnam
May 2005,53080386.41464094,Vietnam
June 2005,53141960.69394715,Vietnam
July 2005,53201548.70617896,Vietnam
August 2005,53263122.98548517,Vietnam
September 2005,53324697.26479137,Vietnam
October 2005,53384285.27702318,Vietnam
November 2005,53445859.556329384,Vietnam
December 2005,53505447.5685612,Vietnam
January 2006,53567021.8478674,Vietnam
February 2006,53628702.34287174,Vietnam
March 2006,53684413.75771437,Vietnam
April 2006,53746094.2527187,Vietnam
May 2006,53805785.0543358,Vietnam
June 2006,53867465.549340144,Vietnam
July 2006,53927156.350957245,Vietnam
August 2006,53988836.845961586,Vietnam
September 2006,54050517.34096592,Vietnam
October 2006,54110208.14258303,Vietnam
November 2006,54171888.63758736,Vietnam
December 2006,54231579.43920446,Vietnam
January 2007,54293259.9342088,Vietnam
February 2007,54356347.02268443,Vietnam
March 2007,54413328.90904952,Vietnam
April 2007,54476415.99752515,Vietnam
May 2007,54537468.0186306,Vietnam
June 2007,54600555.10710623,Vietnam
July 2007,54661607.12821168,Vietnam
August 2007,54724694.216687314,Vietnam
September 2007,54787781.305162944,Vietnam
October 2007,54848833.32626839,Vietnam
November 2007,54911920.41474402,Vietnam
December 2007,54972972.43584947,Vietnam
January 2008,55036059.5243251,Vietnam
February 2008,55101514.65359522,Vietnam
March 2008,55162746.87129951,Vietnam
April 2008,55228202.00056963,Vietnam
May 2008,55291545.67405683,Vietnam
June 2008,55357000.80332694,Vietnam
July 2008,55420344.47681414,Vietnam
August 2008,55485799.60608426,Vietnam
September 2008,55551254.73535437,Vietnam
October 2008,55614598.40884157,Vietnam
November 2008,55680053.53811169,Vietnam
December 2008,55743397.21159889,Vietnam
January 2009,55808852.340869,Vietnam
February 2009,55879549.22348599,Vietnam
March 2009,55943404.47230133,Vietnam
April 2009,56014101.354918316,Vietnam
May 2009,56082517.69293475,Vietnam
June 2009,56153214.57555174,Vietnam
July 2009,56221630.91356818,Vietnam
August 2009,56292327.796185166,Vietnam
September 2009,56363024.67880215,Vietnam
October 2009,56431441.01681859,Vietnam
November 2009,56502137.89943557,Vietnam
December 2009,56570554.23745201,Vietnam
January 2010,56641251.120069,Vietnam
February 2010,56709970.25387269,Vietnam
March 2010,56772039.14892119,Vietnam
April 2010,56840758.28272489,Vietnam
May 2010,56907260.67027684,Vietnam
June 2010,56975979.80408054,Vietnam
July 2010,57042482.1916325,Vietnam
August 2010,57111201.3254362,Vietnam
September 2010,57179920.45923989,Vietnam
October 2010,57246422.84679185,Vietnam
November 2010,57315141.980595544,Vietnam
December 2010,57381644.36814751,Vietnam
January 2011,57450363.5019512,Vietnam
February 2011,57523718.07085555,Vietnam
March 2011,57589973.81051109,Vietnam
April 2011,57663328.37941544,Vietnam
May 2011,57734316.67190352,Vietnam
June 2011,57807671.24080787,Vietnam
July 2011,57878659.53329595,Vietnam
August 2011,57952014.1022003,Vietnam
September 2011,58025368.67110465,Vietnam
October 2011,58096356.96359272,Vietnam
November 2011,58169711.53249707,Vietnam
December 2011,58240699.824985154,Vietnam
January 2012,58314054.3938895,Vietnam
February 2012,58391731.99991167,Vietnam
March 2012,58464398.14748079,Vietnam
April 2012,58542075.753502965,Vietnam
May 2012,58617247.630298615,Vietnam
June 2012,58694925.23632078,Vietnam
July 2012,58770097.11311643,Vietnam
August 2012,58847774.7191386,Vietnam
September 2012,58925452.325160764,Vietnam
October 2012,59000624.20195641,Vietnam
November 2012,59078301.807978585,Vietnam
December 2012,59153473.68477423,Vietnam
January 2013,59231151.2907964,Vietnam
February 2013,59307316.02037441,Vietnam
March 2013,59376109.96967068,Vietnam
April 2013,59452274.6992487,Vietnam
May 2013,59525982.50206613,Vietnam
June 2013,59602147.231644146,Vietnam
July 2013,59675855.03446158,Vietnam
August 2013,59752019.76403959,Vietnam
September 2013,59828184.4936176,Vietnam
October 2013,59901892.296435036,Vietnam
November 2013,59978057.026013054,Vietnam
December 2013,60051764.82883049,Vietnam
January 2014,60127929.5584085,Vietnam
February 2014,60208779.66361273,Vietnam
March 2014,60281805.56508752,Vietnam
April 2014,60362655.67029176,Vietnam
May 2014,60440897.70758618,Vietnam
June 2014,60521747.81279041,Vietnam
July 2014,60599989.85008483,Vietnam
August 2014,60680839.95528906,Vietnam
September 2014,60761690.06049329,Vietnam
October 2014,60839932.097787715,Vietnam
November 2014,60920782.20299195,Vietnam
December 2014,60999024.240286365,Vietnam
January 2015,61079874.3454906,Vietnam
February 2015,61162194.89967478,Vietnam
March 2015,61236548.94861534,Vietnam
April 2015,61318869.502799526,Vietnam
May 2015,61398534.55523584,Vietnam
June 2015,61480855.109420024,Vietnam
July 2015,61560520.16185633,Vietnam
August 2015,61642840.71604052,Vietnam
September 2015,61725161.270224705,Vietnam
October 2015,61804826.32266102,Vietnam
November 2015,61887146.8768452,Vietnam
December 2015,61966811.92928152,Vietnam
January 2016,62049132.4834657,Vietnam
February 2016,62136260.00907992,Vietnam
March 2016,62217766.40400934,Vietnam
April 2016,62304893.92962355,Vietnam
May 2016,62389210.88989537,Vietnam
June 2016,62476338.41550959,Vietnam
July 2016,62560655.37578141,Vietnam
August 2016,62647782.90139562,Vietnam
September 2016,62734910.427009836,Vietnam
October 2016,62819227.387281656,Vietnam
November 2016,62906354.91289587,Vietnam
December 2016,62990671.873167686,Vietnam
January 2017,63077799.3987819,Vietnam
February 2017,63166136.57178555,Vietnam
March 2017,63245924.986111425,Vietnam
April 2017,63334262.15911507,Vietnam
May 2017,63419749.74589279,Vietnam
June 2017,63508086.918896444,Vietnam
July 2017,63593574.50567417,Vietnam
August 2017,63681911.67867781,Vietnam
September 2017,63770248.851681456,Vietnam
October 2017,63855736.43845918,Vietnam
November 2017,63944073.61146283,Vietnam
December 2017,64029561.198240556,Vietnam
January 2018,64117898.3712442,Vietnam
February 2018,64210616.52461454,Vietnam
March 2018,64294361.95346518,Vietnam
April 2018,64387080.10683553,Vietnam
